TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Cluster,FraudLabel
TX002136,AC00241,128853.88167529211,2023-09-21 17:41:34,Debit,Colorado Springs,D000614,111.226.226.202,M015,Branch,1432.189164567497,Retired,1728.489393624311,1.7271441635919087,19986600.555650074,2024-11-04 08:07:52,1,0
TX002137,AC00055,87580.90047806207,2023-01-19 17:27:01,Debit,Columbus,D000383,193.221.15.59,M018,Branch,738.431564767825,Engineer,3757.0344529351632,1.7271441635919087,5392335.540133608,2024-11-04 08:10:02,0,1
TX002138,AC00215,875.5322698783739,2023-12-25 17:41:33,Debit,Seattle,D000690,45.241.13.208,M074,ATM,1218.7252877060596,Doctor,12011.11434944139,1.7271441635919087,45321532.60828902,2024-11-04 08:10:47,1,0
TX002139,AC00037,50925.58945438354,2023-12-25 16:25:43,Debit,Philadelphia,D000053,136.250.159.93,M066,ATM,596.1223135268666,Engineer,11381.565882758712,1.7271441635919087,35409338.824380375,2024-11-04 08:07:11,1,0
TX002140,AC00325,128366.42850273641,2023-02-13 16:48:50,Debit,San Antonio,D000074,182.84.41.229,M072,Branch,436.02440588078844,Student,5225.980875194747,1.7271441635919087,7119758.045457662,2024-11-04 08:11:13,0,1
TX002141,AC00394,151968.50247450458,2023-11-23 17:42:11,Credit,Washington,D000046,51.250.46.149,M026,Online,1307.6685697316586,Retired,2917.636497358259,1.7271441635919087,16227191.585189011,2024-11-04 08:06:37,0,1
TX002143,AC00096,44413.56533479229,2023-06-01 16:18:49,Debit,Memphis,D000142,143.212.47.226,M004,Online,1183.14797489582,Retired,2777.7368380954417,1.7271441635919087,8415978.202248996,2024-11-04 08:11:40,0,1
TX002144,AC00402,22413.95718178504,2023-08-07 17:48:31,Debit,Charlotte,D000172,218.83.2.94,M090,Branch,951.8954416292626,Engineer,10472.2180975504,1.7271441635919087,32617132.010328762,2024-11-04 08:09:47,1,0
TX002145,AC00077,130047.70411586261,2023-04-04 16:11:34,Debit,Louisville,D000540,214.67.148.245,M026,Online,524.9676879063875,Engineer,1308.7904158358588,1.7271441635919087,21161954.569342375,2024-11-04 08:06:58,1,0
TX002147,AC00145,28794.6316441008,2023-05-15 16:05:06,Credit,Milwaukee,D000236,101.90.40.193,M023,Online,898.5294724139032,Doctor,9003.271675290816,1.7271441635919087,48629692.377183184,2024-11-04 08:11:10,1,0
TX002148,AC00457,75298.24808216789,2023-05-04 16:37:21,Debit,San Diego,D000672,49.172.82.247,M047,Branch,507.1790315012676,Engineer,5086.081215931928,1.7271441635919087,9877370.387444459,2024-11-04 08:08:10,0,1
TX002153,AC00065,59402.02067056148,2023-12-28 16:30:32,Credit,Virginia Beach,D000171,93.52.44.101,M050,ATM,898.5294724139032,Engineer,4946.181556669111,1.7271441635919087,29050040.22335312,2024-11-04 08:08:28,1,0
TX002154,AC00439,45537.33462481589,2023-08-28 17:07:08,Debit,Mesa,D000582,82.51.236.134,M025,Branch,489.3903750961478,Student,3826.9842825665723,1.7271441635919087,5540658.851590729,2024-11-04 08:08:06,0,1
TX002156,AC00013,50770.888746925746,2023-08-28 16:56:05,Debit,Miami,D000519,214.67.148.245,M052,Online,400.4470930705488,Student,14949.007193960557,1.7271441635919087,1629026.40371259,2024-11-04 08:08:14,0,1
TX002157,AC00355,80739.04277464573,2023-10-10 16:49:03,Credit,Philadelphia,D000243,132.127.5.187,M063,Branch,987.4727544395022,Retired,16767.702764377183,1.7271441635919087,24627720.04467836,2024-11-04 08:10:12,1,0
TX002158,AC00155,60776.81375004487,2024-01-01 16:12:32,Debit,Columbus,D000604,214.247.164.80,M028,Online,1111.9933492753407,Engineer,9422.970653079268,1.7271441635919087,31568923.40693102,2024-11-04 08:06:23,1,0
TX002159,AC00105,40233.727352159105,2023-08-25 18:24:06,Debit,Chicago,D000541,49.31.186.82,M091,Branch,596.1223135268666,Engineer,1098.9409269416326,1.7271441635919087,24299755.089105673,2024-11-04 08:08:03,1,0
TX002160,AC00216,182435.7851998714,2023-02-16 17:34:34,Debit,Houston,D000207,113.137.153.101,M097,Branch,507.1790315012676,Engineer,9353.02082344786,4.137313174647442,19413042.149578966,2024-11-04 08:11:42,1,0
TX002161,AC00297,52656.48604914715,2023-08-10 18:31:00,Debit,Chicago,D000499,112.56.160.202,M074,Online,578.3336571217468,Engineer,2078.2385417813543,1.7271441635919087,34098454.0435796,2024-11-04 08:08:34,1,0
TX002162,AC00139,3260.2582697466146,2023-02-23 16:51:34,Debit,Austin,D000531,55.139.104.163,M004,ATM,1094.204692870221,Doctor,4176.733430723615,4.137313174647442,27910957.75308841,2024-11-04 08:11:00,1,0
TX002163,AC00205,7974.251525300114,2023-12-12 16:57:29,Debit,Virginia Beach,D000210,42.219.228.159,M029,ATM,613.9109699319864,Doctor,2427.987689938398,1.7271441635919087,29153901.642866746,2024-11-04 08:09:28,1,0
TX002164,AC00148,93555.85044346024,2023-06-09 16:03:24,Credit,Virginia Beach,D000513,54.252.249.33,M081,Branch,560.545000716627,Engineer,4946.181556669111,1.7271441635919087,9234077.01400934,2024-11-04 08:10:45,0,1
TX002165,AC00064,53543.82595607486,2023-03-22 16:59:56,Debit,Kansas City,D000515,3.77.114.6,M080,Branch,951.8954416292626,Retired,9702.769971604903,1.7271441635919087,11905651.69491951,2024-11-04 08:10:41,0,1
TX002166,AC00344,209470.46354843891,2023-04-10 16:04:28,Debit,Atlanta,D000310,57.141.198.111,M084,ATM,827.374846793424,Doctor,16977.55225327141,1.7271441635919087,27257133.931561407,2024-11-04 08:10:05,1,0
TX002167,AC00448,65376.970635959624,2023-03-23 17:26:31,Credit,Fresno,D000328,203.245.215.62,M073,ATM,1200.9366313009398,Doctor,10612.117756813217,1.7271441635919087,28750936.495884106,2024-11-04 08:12:21,1,0
TX002168,AC00446,23581.509690900457,2023-01-23 16:50:55,Debit,San Francisco,D000390,51.250.46.149,M066,ATM,1254.3026005162992,Retired,11801.264860547164,1.7271441635919087,19546154.81379226,2024-11-04 08:08:44,1,0
TX002169,AC00460,126124.72768523481,2023-07-17 18:24:15,Debit,Albuquerque,D000339,145.179.219.57,M013,Branch,1094.204692870221,Retired,1868.3890528871284,1.7271441635919087,26371094.228778634,2024-11-04 08:06:52,1,0
TX002170,AC00020,173165.418277495,2023-10-16 16:49:07,Debit,Tucson,D000201,159.37.30.154,M034,ATM,969.6840980343824,Doctor,9912.619460499129,1.7271441635919087,38293238.54015054,2024-11-04 08:07:20,1,0
TX002171,AC00202,58730.67797782011,2023-07-18 18:11:40,Credit,San Antonio,D000398,177.172.184.163,M030,Branch,969.6840980343824,Retired,7674.224912294051,1.7271441635919087,17126686.860533632,2024-11-04 08:12:17,0,1
TX002172,AC00458,87134.31164332545,2023-03-27 17:16:41,Credit,Kansas City,D000320,211.42.9.0,M071,Branch,1343.2458825418983,Retired,5715.629682614607,1.7271441635919087,26401983.543181486,2024-11-04 08:07:49,1,0
TX002173,AC00139,101250.02147853085,2023-11-20 16:41:44,Debit,Omaha,D000448,96.162.11.85,M069,ATM,951.8954416292626,Retired,10262.368608656174,1.7271441635919087,5873460.012953764,2024-11-04 08:09:26,0,1
TX002174,AC00210,100672.08298651871,2023-12-11 16:37:20,Debit,Nashville,D000608,211.97.88.141,M068,Online,1165.3593184907002,Retired,6904.776786348555,1.7271441635919087,25302292.749112327,2024-11-04 08:12:01,1,0
TX002175,AC00399,5119.585640512917,2023-01-04 17:00:58,Credit,Boston,D000269,165.35.58.173,M093,Online,489.3903750961478,Student,9562.870312342086,1.7271441635919087,3263819.9674876924,2024-11-04 08:07:28,0,1
TX002176,AC00267,47612.65920976854,2023-12-06 17:34:01,Debit,Milwaukee,D000418,83.80.89.29,M078,Branch,774.0088775780646,Engineer,10682.067586444626,1.7271441635919087,33455472.683421273,2024-11-04 08:08:09,1,0
TX002177,AC00414,10840.592935178463,2023-11-29 17:55:07,Debit,Houston,D000630,62.152.134.92,M085,Online,436.02440588078844,Student,16487.903445851545,1.7271441635919087,6218195.682154263,2024-11-04 08:08:11,0,1
TX002178,AC00272,103891.60903040448,2023-12-18 16:33:07,Debit,Boston,D000174,172.111.76.65,M086,ATM,1361.034538947018,Retired,13480.060771700973,1.7271441635919087,15108701.991192868,2024-11-04 08:09:08,0,1
TX002179,AC00220,11509.016746647041,2023-04-11 16:06:20,Debit,Denver,D000449,158.135.64.240,M068,ATM,756.2202211729448,Doctor,8303.773378976728,1.7271441635919087,35612381.464255676,2024-11-04 08:07:27,1,0
TX002180,AC00276,15919.446349830532,2023-03-31 16:18:37,Debit,San Diego,D000584,163.69.89.200,M066,Branch,916.318128819023,Engineer,3966.8839418293896,1.7271441635919087,8692694.977107864,2024-11-04 08:08:36,0,1
TX002181,AC00084,145830.09515783028,2023-10-23 18:41:35,Debit,Philadelphia,D000553,143.212.47.226,M060,Online,1058.6273800599815,Retired,9772.719801236311,1.7271441635919087,10221443.028431768,2024-11-04 08:11:11,0,1
TX002182,AC00189,4179.705870675006,2023-06-06 16:36:30,Debit,San Antonio,D000167,144.228.168.6,M009,ATM,453.81306228590825,Student,4526.482578880659,1.7271441635919087,835849.6524363646,2024-11-04 08:09:17,0,1
TX002183,AC00209,55654.17711630098,2023-09-25 16:32:45,Debit,Charlotte,D000346,145.76.10.8,M100,ATM,418.2357494756686,Student,4316.633089986433,1.7271441635919087,32989168.84124895,2024-11-04 08:11:01,1,0
TX002184,AC00324,74822.47043470335,2023-09-13 16:14:04,Debit,Baltimore,D000652,47.167.178.158,M018,ATM,1467.7664773777367,Retired,2008.288712149946,1.7271441635919087,24539576.293983355,2024-11-04 08:07:29,1,0
TX002185,AC00159,67580.72599691497,2023-02-17 18:01:18,Credit,Memphis,D000599,42.219.228.159,M062,Branch,951.8954416292626,Engineer,4036.8337714607983,1.7271441635919087,37143937.63507075,2024-11-04 08:10:49,1,0
TX002186,AC00497,69691.0771571411,2023-06-12 18:51:29,Debit,Tucson,D000171,93.115.61.201,M022,ATM,1129.7820056804605,Doctor,10752.017416076034,1.7271441635919087,46008039.82056045,2024-11-04 08:10:26,1,0
TX002187,AC00257,149966.14992137163,2023-04-11 16:37:54,Debit,Fresno,D000678,210.228.226.64,M080,ATM,969.6840980343824,Doctor,1938.338882518537,1.7271441635919087,19979268.243645355,2024-11-04 08:07:06,1,0
TX002188,AC00353,44480.69960406644,2023-04-03 16:55:21,Debit,Baltimore,D000017,104.155.121.252,M044,ATM,1005.261410844622,Engineer,3826.9842825665723,1.7271441635919087,32595213.07763381,2024-11-04 08:08:41,1,0
TX002189,AC00115,25111.003477841656,2023-01-23 18:35:43,Credit,Portland,D000185,218.54.207.160,M014,ATM,489.3903750961478,Student,11101.766564233078,1.7271441635919087,5072989.951332421,2024-11-04 08:08:58,0,1
TX002190,AC00478,130033.10970949868,2023-01-16 16:15:57,Debit,San Jose,D000031,40.45.69.120,M005,Online,1058.6273800599815,Retired,4386.582919617842,1.7271441635919087,23651586.5082206,2024-11-04 08:10:42,1,0
TX002191,AC00497,54060.46794135844,2023-04-24 16:28:14,Debit,Indianapolis,D000396,80.75.92.66,M035,ATM,1236.5139441111794,Retired,4176.733430723615,1.7271441635919087,29602186.718304075,2024-11-04 08:10:28,1,0
TX002192,AC00131,256940.229687799,2023-11-07 17:44:12,Credit,Memphis,D000073,190.164.160.79,M086,Online,471.60171869102805,Student,9702.769971604903,1.7271441635919087,495950.1890262105,2024-11-04 08:08:02,0,1
TX002193,AC00059,16637.491142936513,2023-09-25 16:41:04,Credit,Kansas City,D000551,70.130.169.235,M013,Branch,471.60171869102805,Student,6205.278490034468,1.7271441635919087,27489739.829413176,2024-11-04 08:12:04,1,0
TX002196,AC00384,115225.6250126424,2023-12-04 18:11:56,Debit,Charlotte,D000407,62.27.235.199,M099,Online,507.1790315012676,Student,6415.127978928695,1.7271441635919087,6904741.896085295,2024-11-04 08:06:52,0,1
TX002197,AC00496,17501.47999968192,2023-01-16 16:16:42,Debit,Miami,D000686,56.116.189.0,M046,Online,578.3336571217468,Engineer,1938.338882518537,1.7271441635919087,17852195.732404623,2024-11-04 08:08:38,0,1
TX002198,AC00145,150786.35555902525,2023-01-02 17:26:34,Debit,Columbus,D000196,147.227.81.224,M027,ATM,524.9676879063875,Engineer,4036.8337714607983,1.7271441635919087,36158365.696989894,2024-11-04 08:06:54,1,0
TX002199,AC00131,97248.23525353774,2023-10-16 17:12:32,Debit,Dallas,D000421,37.213.85.222,M030,ATM,1094.204692870221,Doctor,7464.375423399825,1.7271441635919087,38029626.32291712,2024-11-04 08:07:16,1,0
TX002200,AC00224,52236.1671458656,2023-09-26 16:08:25,Debit,Milwaukee,D000698,27.93.195.98,M088,Online,382.658436665429,Student,12220.963838335616,1.7271441635919087,485770.75587072567,2024-11-04 08:11:29,0,1
TX002201,AC00219,20344.470359377967,2023-09-18 16:15:19,Debit,Sacramento,D000362,195.226.203.234,M094,Online,916.318128819023,Engineer,9982.569290130537,1.7271441635919087,18408086.386677135,2024-11-04 08:06:27,0,1
TX002203,AC00133,70359.50096860967,2023-02-27 17:25:09,Debit,Atlanta,D000575,211.45.75.44,M079,Online,631.6996263371062,Engineer,2288.0880306755807,1.7271441635919087,30456557.073492005,2024-11-04 08:09:41,1,0
TX002204,AC00056,49434.041123988594,2023-06-27 18:14:30,Debit,Phoenix,D000638,81.222.37.186,M068,ATM,1183.14797489582,Retired,16907.60242364,1.7271441635919087,29190095.18297514,2024-11-04 08:11:10,1,0
TX002206,AC00419,132143.46086972477,2023-03-01 16:56:01,Debit,Chicago,D000250,191.91.45.159,M017,Online,560.545000716627,Engineer,7324.475764137007,1.7271441635919087,35085820.05800203,2024-11-04 08:10:51,1,0
TX002207,AC00464,71474.5136148149,2023-12-20 16:41:44,Debit,Omaha,D000300,197.162.55.147,M082,Branch,738.431564767825,Engineer,3127.485986252485,1.7271441635919087,17855315.865172587,2024-11-04 08:08:53,0,1
TX002208,AC00430,1978.8693909924436,2023-08-28 17:13:52,Debit,Houston,D000277,145.246.171.225,M070,Branch,720.6429083627052,Engineer,11591.415371652938,1.7271441635919087,22859267.79345557,2024-11-04 08:09:21,1,0
TX002209,AC00071,127292.28019435023,2023-07-24 16:01:27,Debit,San Francisco,D000513,109.211.212.135,M038,Online,1023.0500672497418,Engineer,5575.73002335179,1.7271441635919087,8208762.384796539,2024-11-04 08:11:15,0,1
TX002210,AC00404,37595.05868155826,2023-04-25 16:41:32,Debit,Miami,D000586,112.196.12.19,M050,ATM,400.4470930705488,Student,12011.11434944139,1.7271441635919087,4087262.0066131754,2024-11-04 08:10:26,0,1
TX002211,AC00349,7051.885043098933,2023-11-15 17:23:40,Credit,Mesa,D000555,122.30.82.244,M064,Online,880.7408160087834,Doctor,6624.9774678229205,1.7271441635919087,41099368.94667919,2024-11-04 08:09:21,1,0
TX002212,AC00235,159630.56581557452,2023-01-02 16:31:28,Debit,Miami,D000676,162.207.77.170,M026,Branch,524.9676879063875,Engineer,2987.5863269896677,1.7271441635919087,18959959.87001089,2024-11-04 08:09:44,1,0
TX002213,AC00228,6488.540957450745,2023-12-04 16:20:16,Debit,Nashville,D000338,105.87.212.115,M063,Online,1023.0500672497418,Engineer,2707.787008464033,1.7271441635919087,37350841.4392464,2024-11-04 08:07:18,1,0
TX002214,AC00024,123920.97232427946,2023-08-10 17:08:52,Credit,Kansas City,D000239,32.71.250.58,M025,Branch,934.1067852241428,Doctor,5785.579512246016,1.7271441635919087,21274279.348989103,2024-11-04 08:07:23,1,0
TX002215,AC00330,41774.89666419145,2023-06-08 17:08:06,Credit,San Francisco,D000244,158.129.49.240,M056,Online,364.86978026030926,Student,7744.17474192546,1.7271441635919087,6033366.817311955,2024-11-04 08:11:56,0,1
TX002217,AC00042,33616.62350674748,2023-02-21 16:47:54,Debit,Atlanta,D000395,49.29.37.185,M001,ATM,382.658436665429,Student,3757.0344529351632,1.7271441635919087,6293741.896798609,2024-11-04 08:08:38,0,1
TX002218,AC00203,80852.8791442845,2023-12-15 16:04:20,Credit,Washington,D000652,89.18.54.235,M053,Online,1325.4572261367784,Retired,4806.281897406294,1.7271441635919087,23995230.130952317,2024-11-04 08:07:16,1,0
TX002219,AC00248,172710.07279893997,2023-09-25 16:56:21,Debit,Washington,D000249,179.43.245.131,M037,Branch,524.9676879063875,Student,1728.489393624311,1.7271441635919087,3328835.734040157,2024-11-04 08:09:15,0,1
TX002220,AC00140,44787.18213770923,2023-10-23 16:45:37,Debit,San Jose,D000164,38.166.40.246,M057,ATM,791.7975339831844,Doctor,12430.813327229844,1.7271441635919087,35659612.47403074,2024-11-04 08:12:18,1,0
TX002221,AC00095,115818.15791101845,2023-02-27 16:24:11,Credit,El Paso,D000281,113.201.172.36,M095,Branch,809.5861903883042,Doctor,8373.723208608139,1.7271441635919087,25067541.759982582,2024-11-04 08:08:17,1,0
TX002222,AC00225,179855.49415472633,2023-02-06 16:40:27,Debit,Boston,D000092,62.27.235.199,M080,Online,507.1790315012676,Student,9912.619460499129,1.7271441635919087,842128.9196318935,2024-11-04 08:06:37,0,1
TX002223,AC00445,60957.78438895776,2023-02-28 16:34:45,Credit,Las Vegas,D000181,32.71.250.58,M078,Online,382.658436665429,Student,2218.138201044172,1.7271441635919087,898330.3111148577,2024-11-04 08:07:02,0,1
TX002224,AC00385,64664.763605399225,2023-06-07 16:07:22,Debit,Seattle,D000512,47.82.77.181,M054,ATM,1058.6273800599815,Retired,10752.017416076034,1.7271441635919087,6998462.884103034,2024-11-04 08:07:19,0,1
TX002225,AC00143,82455.34496304541,2023-08-18 17:02:15,Debit,Philadelphia,D000469,100.198.165.4,M029,ATM,649.488282742226,Engineer,10052.519119761946,1.7271441635919087,17312022.746950734,2024-11-04 08:11:13,0,1
TX002226,AC00448,17200.8352285847,2023-11-28 16:45:08,Credit,Sacramento,D000391,73.156.208.26,M079,Branch,1076.4160364651011,Engineer,6904.776786348555,1.7271441635919087,14205852.573122682,2024-11-04 08:07:03,0,1
TX002227,AC00273,9194.343897325725,2023-12-04 16:27:11,Credit,Seattle,D000481,49.20.211.229,M073,Branch,613.9109699319864,Doctor,5575.73002335179,1.7271441635919087,44786234.83028507,2024-11-04 08:07:38,1,0
TX002229,AC00337,132549.1853666424,2023-06-05 16:24:22,Debit,San Jose,D000149,81.222.37.186,M088,Branch,898.5294724139032,Doctor,6904.776786348555,1.7271441635919087,26169962.67022371,2024-11-04 08:08:12,1,0
TX002230,AC00332,124195.3471639216,2023-02-27 16:05:35,Debit,Oklahoma City,D000419,151.247.130.190,M050,Online,436.02440588078844,Student,8233.82354934532,1.7271441635919087,21423070.68036142,2024-11-04 08:08:43,1,0
TX002231,AC00040,66964.8420483566,2023-01-05 16:22:12,Debit,Omaha,D000315,149.46.124.220,M060,ATM,1236.5139441111794,Doctor,8233.82354934532,1.7271441635919087,37440584.25798499,2024-11-04 08:09:36,1,0
TX002233,AC00231,83453.60235833908,2023-12-18 17:53:03,Debit,Atlanta,D000039,43.98.242.106,M042,Online,987.4727544395022,Doctor,8163.873719713912,1.7271441635919087,37987270.520592004,2024-11-04 08:06:51,1,0
TX002236,AC00205,73943.887171594,2023-03-29 16:10:33,Credit,Seattle,D000419,47.167.178.158,M037,ATM,507.1790315012676,Student,12151.014008704207,1.7271441635919087,6185317.283111835,2024-11-04 08:12:07,0,1
TX002237,AC00036,17475.210068226825,2023-05-15 17:15:25,Credit,Milwaukee,D000517,221.169.49.152,M041,Online,1307.6685697316586,Retired,8163.873719713912,1.7271441635919087,6985631.338094779,2024-11-04 08:06:34,0,1
TX002239,AC00251,126839.853597068,2023-10-19 17:06:57,Debit,Philadelphia,D000573,166.79.195.157,M098,Branch,720.6429083627052,Doctor,16278.053956957321,1.7271441635919087,24842619.189071927,2024-11-04 08:09:08,1,0
TX002240,AC00298,52329.57134659483,2023-10-16 16:55:59,Debit,Oklahoma City,D000302,92.90.132.79,M003,ATM,1094.204692870221,Retired,4246.683260355025,1.7271441635919087,4440110.021010383,2024-11-04 08:08:51,0,1
TX002241,AC00315,60908.16340732037,2023-09-11 16:52:21,Debit,San Francisco,D000511,152.234.65.155,M066,Online,649.488282742226,Engineer,6974.726615979964,1.7271441635919087,20066787.967786767,2024-11-04 08:09:29,1,0
TX002245,AC00384,151402.23950758358,2023-04-05 17:52:24,Debit,Omaha,D000076,59.145.242.13,M066,ATM,596.1223135268666,Doctor,1798.4392232557198,1.7271441635919087,44099649.61469444,2024-11-04 08:08:06,1,0
TX002246,AC00329,10878.538391724716,2023-11-27 18:28:57,Debit,Tucson,D000284,188.205.152.176,M059,Branch,969.6840980343824,Doctor,5435.830364088973,1.7271441635919087,758080.3431948446,2024-11-04 08:10:09,0,1
TX002247,AC00033,13879.14834015134,2023-06-22 17:27:50,Debit,San Francisco,D000287,133.67.250.163,M082,ATM,791.7975339831844,Engineer,2497.9375195698067,1.7271441635919087,17431523.831963785,2024-11-04 08:07:22,0,1
TX002248,AC00003,60855.62354441017,2023-10-02 18:57:19,Debit,Miami,D000643,147.234.20.46,M045,ATM,987.4727544395022,Doctor,959.0412676788153,1.7271441635919087,6592104.592735233,2024-11-04 08:07:01,0,1
TX002250,AC00488,90167.02928575274,2023-07-10 16:34:43,Credit,Nashville,D000260,136.250.159.93,M032,Online,1147.5706620855804,Retired,6415.127978928695,1.7271441635919087,10291997.03064737,2024-11-04 08:11:34,0,1
TX002251,AC00325,118112.39859143026,2023-06-08 16:56:16,Debit,Las Vegas,D000573,96.162.11.85,M042,Branch,596.1223135268666,Engineer,11801.264860547164,2.9322286691196755,12891340.637979157,2024-11-04 08:07:58,0,1
TX002252,AC00359,6152.869611080061,2023-04-19 16:41:27,Debit,Memphis,D000184,206.168.209.111,M017,ATM,524.9676879063875,Student,10192.418779024763,1.7271441635919087,1741507.189997717,2024-11-04 08:10:01,0,1
TX002253,AC00478,69349.56804822484,2023-09-01 17:51:34,Debit,Sacramento,D000656,173.135.78.201,M023,ATM,1449.9778209726169,Retired,7954.024230819686,1.7271441635919087,13611896.299081003,2024-11-04 08:06:31,0,1
TX002254,AC00236,390.9979785954755,2023-08-04 17:44:36,Debit,Boston,D000129,173.135.78.201,M033,ATM,738.431564767825,Engineer,9632.820141973494,1.7271441635919087,27924764.340586655,2024-11-04 08:09:57,1,0
TX002255,AC00085,4465.756235408283,2023-09-15 17:03:44,Debit,Phoenix,D000429,200.136.146.93,M059,ATM,453.81306228590825,Student,5785.579512246016,1.7271441635919087,6235668.425654866,2024-11-04 08:07:23,0,1
TX002256,AC00349,68117.80015110807,2023-05-12 16:14:22,Credit,Atlanta,D000438,141.121.30.32,M048,Branch,631.6996263371062,Engineer,10821.967245707443,1.7271441635919087,16332184.052831024,2024-11-04 08:08:22,0,1
TX002257,AC00314,92980.83083272088,2023-02-24 18:25:34,Debit,Miami,D000034,137.33.78.168,M070,Online,827.374846793424,Engineer,7394.425593768416,1.7271441635919087,24333101.508063294,2024-11-04 08:06:39,1,0
TX002259,AC00399,19273.24093226457,2023-10-24 17:28:18,Credit,Austin,D000697,93.115.61.201,M004,Online,560.545000716627,Doctor,4806.281897406294,1.7271441635919087,39924053.93464649,2024-11-04 08:09:26,1,0
TX002260,AC00324,428.9434351417266,2023-07-26 17:29:24,Debit,Kansas City,D000334,5.50.152.168,M078,Branch,649.488282742226,Engineer,12151.014008704207,1.7271441635919087,33820450.21395395,2024-11-04 08:10:09,1,0
TX002261,AC00095,106582.81756391551,2023-02-03 16:06:00,Debit,Fort Worth,D000080,13.149.61.4,M070,ATM,1165.3593184907002,Doctor,4386.582919617842,1.7271441635919087,31978674.842683986,2024-11-04 08:10:23,1,0
TX002262,AC00086,99577.502509223,2023-02-06 17:23:52,Debit,Mesa,D000203,165.35.58.173,M029,Branch,471.60171869102805,Student,2358.0378603069894,2.9322286691196755,4489291.113765426,2024-11-04 08:11:48,0,1
TX002263,AC00279,4912.34507014493,2023-03-02 18:36:55,Debit,Oklahoma City,D000606,96.24.89.146,M018,Branch,1272.091256921419,Doctor,889.0914380474067,3.534770921883559,32707420.85230174,2024-11-04 08:12:06,1,0
TX002265,AC00369,186592.2721323223,2023-03-09 18:04:32,Debit,Phoenix,D000225,29.168.185.63,M047,Branch,898.5294724139032,Engineer,4596.432408512068,1.7271441635919087,22219601.574363206,2024-11-04 08:11:49,1,0
TX002266,AC00089,70703.92895879873,2023-09-25 16:37:04,Debit,Omaha,D000264,116.237.223.50,M037,ATM,596.1223135268666,Engineer,7674.224912294051,1.7271441635919087,4766670.916837486,2024-11-04 08:09:16,0,1
TX002267,AC00035,50257.165642914966,2023-09-28 16:33:08,Debit,New York,D000459,147.119.62.178,M058,Online,951.8954416292626,Retired,3057.5361566210763,1.7271441635919087,23899481.0566354,2024-11-04 08:11:02,1,0
TX002269,AC00056,11287.181769915112,2023-09-25 17:29:01,Credit,San Jose,D000211,219.219.117.136,M062,Online,524.9676879063875,Student,7744.17474192546,1.7271441635919087,1611124.6419563924,2024-11-04 08:11:02,0,1
TX002270,AC00197,7819.550817842321,2023-10-02 16:32:31,Debit,Memphis,D000428,93.170.203.44,M054,Online,1254.3026005162992,Retired,1378.7402454672674,1.7271441635919087,16898839.16515301,2024-11-04 08:06:40,0,1
TX002272,AC00295,90447.24188794044,2023-11-29 18:03:46,Credit,Los Angeles,D000342,116.43.88.219,M030,Branch,400.4470930705488,Student,2427.987689938398,2.329686416355792,1304610.5991634605,2024-11-04 08:08:15,0,1
TX002274,AC00357,235842.5558480834,2023-03-07 17:48:05,Debit,Seattle,D000691,193.221.15.59,M028,Online,489.3903750961478,Student,889.0914380474067,1.7271441635919087,403711.2640732542,2024-11-04 08:08:53,0,1
TX002275,AC00490,106781.30149046514,2023-06-26 17:34:00,Debit,Charlotte,D000079,142.148.226.178,M027,Online,489.3903750961478,Student,3826.9842825665723,1.7271441635919087,4471701.365286025,2024-11-04 08:07:19,0,1
TX002276,AC00367,143562.12440887358,2023-06-01 18:04:35,Debit,Kansas City,D000573,17.36.132.202,M029,ATM,507.1790315012676,Engineer,8093.923890082503,1.7271441635919087,33953211.86323085,2024-11-04 08:09:41,1,0
TX002278,AC00177,91156.53003722805,2023-05-22 16:41:12,Debit,Atlanta,D000515,188.205.152.176,M045,Branch,916.318128819023,Doctor,13969.709579120834,1.7271441635919087,535380.8668813644,2024-11-04 08:09:13,0,1
TX002279,AC00118,25116.84124038723,2023-04-10 16:52:51,Debit,San Diego,D000109,160.65.101.37,M020,ATM,951.8954416292626,Retired,3477.2351344095287,1.7271441635919087,17936400.315480072,2024-11-04 08:06:59,0,1
TX002280,AC00183,90126.16494793369,2023-04-12 17:54:47,Debit,Detroit,D000612,39.129.125.110,M085,Branch,1183.14797489582,Doctor,4526.482578880659,1.7271441635919087,4145452.4827357163,2024-11-04 08:10:03,0,1
TX002281,AC00137,97691.9052070016,2023-07-06 18:09:06,Debit,Fort Worth,D000288,129.108.48.116,M037,Online,685.0655955524657,Engineer,4876.2317270377025,1.7271441635919087,36035159.45431489,2024-11-04 08:08:44,1,0
TX002282,AC00225,172479.4811783897,2023-10-20 16:29:44,Debit,Jacksonville,D000252,88.55.149.101,M028,Branch,1040.8387236548617,Engineer,15018.957023591965,2.9322286691196755,36684732.094945535,2024-11-04 08:12:03,1,0
TX002284,AC00373,147088.13298640214,2023-09-18 17:13:32,Credit,Fresno,D000384,135.73.131.111,M001,Online,507.1790315012676,Student,9982.569290130537,1.7271441635919087,1336006.9351411054,2024-11-04 08:08:40,0,1
